"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2016-12-09","46","54","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2016-12-10","54","58","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2016-12-11","44","52","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2016-12-12","44","56","35"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2016-12-13","44","49","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2016-12-14","51","57","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2016-12-15","55","56","54"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2016-12-16","46","55","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2016-12-17","38","51","31"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2016-12-18","41","53","31"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2016-12-19","38","51","29"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2016-12-20","45","56","32"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2016-12-21","54","65","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2016-12-22","49","62","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2016-12-23","46","49","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2016-12-24","40","51","32"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2016-12-25","35","44","28"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2016-12-26","37","51","29"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2016-12-27","41","58","32"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2016-12-28","46","61","34"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2016-12-29","45","62","33"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2016-12-30","44","57","33"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2016-12-31","49","60","41"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-01-01","41","48","34"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-01-02","42","49","37"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-01-03","45","49","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-01-04","48","51","39"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-01-05","38","47","31"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-01-06","38","46","29"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-01-07","38","40","34"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-01-08","51","60","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-01-09","51","55","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-01-10","51","53","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-01-11","49","57","41"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-01-12","44","50","37"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-01-13","47","58","41"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-01-14","46","59","37"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-01-15","42","54","32"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-01-16","41","55","32"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-01-17","42","47","35"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-01-18","45","47","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-01-19","49","54","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-01-20","47","50","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-01-21","48","54","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-01-22","48","54","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-01-23","45","51","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-01-24","45","54","36"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-01-25","41","48","33"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-01-26","45","58","36"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-01-27","47","62","36"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-01-28","44","61","35"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-01-29","44","61","33"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-01-30","45","64","31"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-01-31","44","55","34"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-02-01","44","53","36"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-02-02","48","53","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-02-03","56","61","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-02-04","54","58","52"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-02-05","53","58","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-02-06","55","60","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-02-07","58","65","52"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-02-08","59","62","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-02-09","59","61","56"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-02-10","54","62","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-02-11","52","62","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-02-12","53","68","41"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-02-13","49","59","39"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-02-14","52","70","35"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-02-15","53","59","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-02-16","57","65","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-02-17","50","51","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-02-18","53","61","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-02-19","49","53","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-02-20","53","56","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-02-21","54","60","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-02-22","44","54","35"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-02-23","42","54","30"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-02-24","42","53","31"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-02-25","45","54","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-02-26","44","56","33"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-02-27","44","54","31"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-02-28","45","60","31"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-03-01","50","67","35"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-03-02","51","70","34"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-03-03","50","61","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-03-04","51","59","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-03-05","46","54","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-03-06","46","54","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-03-07","48","58","41"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-03-08","55","70","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-03-09","59","71","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-03-10","61","75","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-03-11","59","74","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-03-12","61","80","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-03-13","59","79","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-03-14","60","78","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-03-15","58","68","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-03-16","57","68","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-03-17","60","74","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-03-18","61","66","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-03-19","58","67","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-03-20","56","65","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-03-21","59","67","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-03-22","50","58","41"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-03-23","51","62","37"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-03-24","51","54","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-03-25","55","64","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-03-26","51","56","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-03-27","53","65","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-03-28","59","73","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-03-29","61","72","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-03-30","59","66","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-03-31","59","73","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-04-01","66","84","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-04-02","65","80","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-04-03","61","75","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-04-04","61","74","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-04-05","62","73","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-04-06","52","61","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-04-07","54","63","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-04-08","48","57","39"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-04-09","51","62","36"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-04-10","56","65","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-04-11","55","59","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-04-12","57","61","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-04-13","52","61","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-04-14","50","64","35"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-04-15","55","70","41"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-04-16","51","58","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-04-17","56","62","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-04-18","60","70","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-04-19","57","67","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-04-20","59","70","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-04-21","63","79","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-04-22","62","72","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-04-23","63","72","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-04-24","58","67","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-04-25","60","73","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-04-26","62","70","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-04-27","62","75","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-04-28","60","73","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-04-29","65","82","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-04-30","68","86","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-05-01","74","90","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-05-02","76","89","61"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-05-03","80","96","66"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-05-04","77","93","59"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-05-05","69","84","56"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-05-06","65","77","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-05-07","68","80","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-05-08","72","90","55"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-05-09","74","94","52"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-05-10","69","81","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-05-11","63","77","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-05-12","60","72","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-05-13","60","72","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-05-14","62","75","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-05-15","67","82","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-05-16","59","66","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-05-17","62","78","41"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-05-18","70","87","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-05-19","75","94","56"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-05-20","78","99","57"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-05-21","81","99","62"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-05-22","83","103","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-05-23","83","100","62"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-05-24","78","91","64"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-05-25","66","76","55"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-05-26","67","78","54"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-05-27","71","84","56"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-05-28","76","92","57"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-05-29","77","91","61"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-05-30","73","81","61"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-05-31","67","78","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-06-01","75","87","64"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-06-02","78","94","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-06-03","78","91","64"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-06-04","76","88","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-06-05","78","96","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-06-06","79","93","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-06-07","73","82","59"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-06-08","58","64","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-06-09","67","78","56"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-06-10","64","74","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-06-11","62","71","52"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-06-12","62","73","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-06-13","70","86","52"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-06-14","76","92","56"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-06-15","81","95","62"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-06-16","86","98","71"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-06-17","88","102","70"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-06-18","94","110","81"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-06-19","85","103","74"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-06-20","94","109","76"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-06-21","96","110","79"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-06-22","96","109","85"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-06-23","93","109","78"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-06-24","91","108","73"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-06-25","84","95","74"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-06-26","76","88","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-06-27","78","91","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-06-28","79","93","62"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-06-29","84","98","67"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-06-30","82","95","66"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-07-01","82","97","67"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-07-02","85","97","69"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-07-03","83","96","65"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-07-04","83","98","66"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-07-05","83","97","63"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-07-06","87","105","65"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-07-07","91","110","69"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-07-08","89","106","68"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-07-09","86","101","66"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-07-10","86","99","66"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-07-11","85","95","70"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-07-12","84","98","66"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-07-13","84","97","67"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-07-14","85","100","67"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-07-15","88","104","69"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-07-16","91","108","75"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-07-17","87","101","70"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-07-18","80","93","65"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-07-19","81","96","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-07-20","82","97","64"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-07-21","85","102","68"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-07-22","85","100","68"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-07-23","87","102","72"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-07-24","83","98","71"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-07-25","83","98","62"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-07-26","83","98","63"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-07-27","87","103","69"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-07-28","88","102","69"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-07-29","85","101","65"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-07-30","86","103","67"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-07-31","86","102","70"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-08-01","89","105","73"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-08-02","91","106","75"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-08-03","90","105","71"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-08-04","85","100","69"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-08-05","85","96","77"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-08-06","81","94","69"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-08-07","82","97","66"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-08-08","82","96","67"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-08-09","82","94","67"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-08-10","80","92","65"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-08-11","83","98","68"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-08-12","85","98","70"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-08-13","81","94","67"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-08-14","76","87","66"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-08-15","75","89","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-08-16","77","90","62"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-08-17","82","99","66"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-08-18","82","98","68"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-08-19","84","99","70"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-08-20","81","95","66"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-08-21","77","89","67"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-08-22","78","92","67"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-08-23","84","101","67"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-08-24","82","95","65"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-08-25","81","100","61"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-08-26","84","105","62"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-08-27","90","111","72"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-08-28","89","109","67"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-08-29","88","103","73"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-08-30","83","98","66"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-08-31","85","105","68"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-09-01","92","112","75"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-09-02","89","113","69"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-09-03","90","108","74"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-09-04","87","100","73"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-09-05","80","93","69"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-09-06","83","95","70"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-09-07","73","82","65"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-09-08","77","90","62"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-09-09","80","97","64"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-09-10","85","104","66"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-09-11","86","98","75"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-09-12","85","100","74"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-09-13","76","88","67"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-09-14","67","74","62"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-09-15","72","89","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-09-16","71","88","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-09-17","72","88","56"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-09-18","70","83","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-09-19","69","78","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-09-20","67","78","59"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-09-21","63","75","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-09-22","63","77","52"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-09-23","67","81","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-09-24","70","84","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-09-25","74","89","57"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-09-26","77","93","62"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-09-27","76","94","62"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-09-28","73","91","56"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-09-29","70","83","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-09-30","71","87","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-10-01","69","79","62"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-10-02","65","77","55"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-10-03","67","80","54"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-10-04","62","80","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-10-05","66","86","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2017-10-06","72","95","56"
